12,7,4,0
10,19,4,0
6,13,4,0
11,24,4,0
15,10,4,0
9,8,4,0
5,26,4,0
7,4,4,0
13,20,4,0
7,4,4,0
7,13,4,0
10,5,4,0
5,21,4,0
14,30,4,0
12,9,4,0
15,20,4,0
10,3,4,0
8,1,4,0
12,1,4,0
5,62,4,0
6,5,4,0
13,9,4,0
11,12,4,0
7,9,4,0
15,1,4,0
14,5,4,0
6,12,4,0
9,12,4,0
8,12,4,0
13,12,4,0
13,25,4,0
14,1,4,0
5,1,4,0
11,14,4,0
12,51,4,0
8,21,4,0
7,5,4,0
12,45,4,0
14,2,4,0
10,2,4,0
12,29,4,0
7,6,4,0
11,8,4,0
9,7,4,0
6,4,4,0
10,25,4,0
6,15,4,0
6,11,4,0
7,7,4,0
15,3,4,0
